Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Application ID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source
34,Current employee,Travel_Rarely,1333,Sales,10,4,Life Sciences,1,12251,135706,3,Female,87,3,1,Sales Representative,3,Married,2220,18410,1,Y,Yes,19,3,4,80,1,1,2,3,1,1,0,0,Adzuna
34,Current employee,Travel_Rarely,1333,Sales,10,4,Medical,1,12252,135707,3,Female,87,3,1,Sales Representative,3,Married,2220,18410,9,Y,Yes,19,3,4,80,1,1,2,3,1,1,0,0,Adzuna
28,Current employee,Travel_Rarely,1144,Sales,10,1,Medical,1,12253,135708,4,Male,74,3,1,Sales Representative,2,Married,1052,23384,1,Y,No,22,3,2,80,0,1,5,3,1,0,0,0,GlassDoor
49,Current employee,Travel_Rarely,1313,Sales,11,4,Marketing,1,12254,135709,3,Male,71,3,1,Sales Representative,2,Married,1052,23384,1,Y,No,22,3,2,80,0,1,5,3,1,0,0,0,GlassDoor
28,Current employee,Travel_Rarely,1144,Sales,10,1,Medical,1,12255,135710,4,Male,74,3,1,Sales Representative,2,Married,1052,23384,9,Y,No,22,3,2,80,0,1,5,3,1,0,0,0,GlassDoor
49,Current employee,Travel_Rarely,1313,Sales,11,4,Medical,1,12256,135711,3,Male,71,3,1,Sales Representative,2,Married,1052,23384,9,Y,No,22,3,2,80,0,1,5,3,1,0,0,0,GlassDoor
28,Current employee,Travel_Rarely,1144,Sales,10,1,Medical,1,12257,135712,4,Male,74,3,1,Sales Representative,2,Married,1052,23384,1,Y,No,22,4,2,80,0,1,5,3,1,0,0,0,Jora
28,Current employee,Travel_Rarely,1144,Sales,10,1,Medical,1,12258,135713,4,Male,74,3,1,Sales Representative,2,Married,1052,23384,9,Y,No,22,4,2,80,0,1,5,3,1,0,0,0,GlassDoor
49,Current employee,Travel_Rarely,1313,Sales,11,4,Marketing,1,12259,135714,3,Male,71,3,1,Sales Representative,2,Married,1052,23384,1,Y,No,22,4,2,80,0,1,5,3,1,0,0,0,GlassDoor
49,Current employee,Travel_Rarely,1313,Sales,11,4,Medical,1,12260,135715,3,Male,71,3,1,Sales Representative,2,Married,1052,23384,9,Y,No,22,4,2,80,0,1,5,3,1,0,0,0,GlassDoor
28,Current employee,Travel_Rarely,1144,Sales,10,1,Medical,1,12261,135716,4,Male,74,3,1,Sales Representative,2,Married,1052,23384,1,Y,No,22,3,2,80,0,1,5,3,1,0,0,0,GlassDoor
49,Current employee,Travel_Rarely,1313,Sales,11,4,Marketing,1,12262,135717,3,Male,71,3,1,Sales Representative,2,Married,1052,23384,1,Y,No,22,3,2,80,0,1,5,3,1,0,0,0,GlassDoor
28,Current employee,Travel_Rarely,1144,Sales,10,1,Medical,1,12263,135718,4,Male,74,3,1,Sales Representative,2,Married,1052,23384,9,Y,No,22,3,2,80,0,1,5,3,1,0,0,0,GlassDoor
49,Current employee,Travel_Rarely,1313,Sales,11,4,Medical,1,12264,135719,3,Male,71,3,1,Sales Representative,2,Married,1052,23384,9,Y,No,22,3,2,80,0,1,5,3,1,0,0,0,GlassDoor
28,Current employee,Travel_Rarely,1144,Sales,10,1,Medical,1,12265,135720,4,Male,74,3,1,Sales Representative,2,Married,1052,23384,1,Y,No,22,4,2,80,0,1,5,3,1,0,0,0,Jora
28,Current employee,Travel_Rarely,1144,Sales,10,1,Medical,1,12266,135721,4,Male,74,3,1,Sales Representative,2,Married,1052,23384,9,Y,No,22,4,2,80,0,1,5,3,1,0,0,0,GlassDoor
49,Current employee,Travel_Rarely,1313,Sales,11,4,Marketing,1,12267,135722,3,Male,71,3,1,Sales Representative,2,Married,1052,23384,1,Y,No,22,4,2,80,0,1,5,3,1,0,0,0,GlassDoor
49,Current employee,Travel_Rarely,1313,Sales,11,4,Medical,1,12268,135723,3,Male,71,3,1,Sales Representative,2,Married,1052,23384,9,Y,No,22,4,2,80,0,1,5,3,1,0,0,0,GlassDoor
38,Current employee,Travel_Frequently,1186,Research & Development,3,4,Other,1,12269,135724,3,Male,44,3,1,Research Scientist,3,Married,2821,2997,3,Y,No,16,3,1,80,1,8,2,3,2,2,2,2,Company Website
31,Voluntary Resignation,Travel_Rarely,1079,Sales,16,4,Marketing,1,12270,135725,3,Male,71,3,1,Research Scientist,3,Married,2821,2997,3,Y,No,16,3,1,80,1,8,2,3,2,2,2,2,Company Website
38,Current employee,Travel_Frequently,1186,Research & Development,3,4,Life Sciences,1,12271,135726,3,Male,44,3,1,Research Scientist,3,Married,2821,2997,2,Y,No,16,3,1,80,1,8,2,3,2,2,2,2,Company Website
31,Voluntary Resignation,Travel_Rarely,1079,Sales,16,4,Medical,1,12272,135727,3,Male,71,3,1,Research Scientist,3,Married,2821,2997,3,Y,No,16,3,1,80,1,8,2,3,2,2,2,2,Company Website
31,Voluntary Resignation,Travel_Rarely,1079,Sales,16,4,Marketing,1,12273,135728,3,Male,71,3,1,Research Scientist,3,Married,2821,2997,3,Y,No,16,3,1,80,1,8,2,3,2,2,2,2,Company Website
31,Voluntary Resignation,Travel_Rarely,1079,Sales,16,4,Medical,1,12274,135729,3,Male,71,3,1,Research Scientist,3,Married,2821,2997,3,Y,No,16,3,1,80,1,8,2,3,2,2,2,2,Company Website
38,Current employee,Travel_Frequently,1186,Research & Development,3,4,Other,1,12275,135730,3,Male,44,3,1,Research Scientist,3,Married,2821,2997,3,Y,No,16,3,1,80,1,8,2,3,2,2,2,2,Company Website
38,Current employee,Travel_Frequently,1186,Research & Development,3,4,Life Sciences,1,12276,135731,3,Male,44,3,1,Research Scientist,3,Married,2821,2997,2,Y,No,16,3,1,80,1,8,2,3,2,2,2,2,Company Website
38,Current employee,Travel_Frequently,1186,Research & Development,3,4,Other,1,12277,135732,3,Male,44,3,1,Research Scientist,3,Married,2821,2997,3,Y,No,16,3,1,80,1,8,2,3,2,2,2,2,Company Website
31,Voluntary Resignation,Travel_Rarely,1079,Sales,16,4,Marketing,1,12278,135733,3,Male,71,3,1,Research Scientist,3,Married,2821,2997,3,Y,No,16,3,1,80,1,8,2,3,2,2,2,2,Company Website
38,Current employee,Travel_Frequently,1186,Research & Development,3,4,Life Sciences,1,12279,135734,3,Male,44,3,1,Research Scientist,3,Married,2821,2997,2,Y,No,16,3,1,80,1,8,2,3,2,2,2,2,Company Website
31,Voluntary Resignation,Travel_Rarely,1079,Sales,16,4,Medical,1,12280,135735,3,Male,71,3,1,Research Scientist,3,Married,2821,2997,3,Y,No,16,3,1,80,1,8,2,3,2,2,2,2,Company Website
31,Voluntary Resignation,Travel_Rarely,1079,Sales,16,4,Marketing,1,12281,135736,3,Male,71,3,1,Research Scientist,3,Married,2821,2997,3,Y,No,16,3,1,80,1,8,2,3,2,2,2,2,Company Website
31,Voluntary Resignation,Travel_Rarely,1079,Sales,16,4,Medical,1,12282,135737,3,Male,71,3,1,Research Scientist,3,Married,2821,2997,3,Y,No,16,3,1,80,1,8,2,3,2,2,2,2,Company Website
38,Current employee,Travel_Frequently,1186,Research & Development,3,4,Other,1,12283,135738,3,Male,44,3,1,Research Scientist,3,Married,2821,2997,3,Y,No,16,3,1,80,1,8,2,3,2,2,2,2,Company Website
50,Current employee,Travel_Rarely,1464,Research & Development,2,4,Medical,1,12284,135739,2,Male,62,3,5,Research Director,3,Married,19237,12853,2,Y,Yes,11,3,4,80,1,29,2,2,8,1,7,7,Indeed
21,Voluntary Resignation,Travel_Rarely,337,Sales,7,1,Marketing,1,12285,135740,3,Male,71,3,5,Research Director,3,Married,19237,12853,2,Y,Yes,11,3,4,80,1,29,2,2,8,1,7,7,Indeed
50,Current employee,Travel_Rarely,1464,Research & Development,2,4,Life Sciences,1,12286,135741,2,Male,62,3,5,Research Director,3,Married,19237,12853,1,Y,Yes,11,4,4,80,1,29,2,2,8,1,7,7,Indeed
21,Voluntary Resignation,Travel_Rarely,337,Sales,7,1,Marketing,1,12287,135742,3,Male,71,3,5,Research Director,3,Married,19237,12853,2,Y,Yes,11,3,4,80,1,29,2,2,8,1,7,7,Indeed
21,Voluntary Resignation,Travel_Rarely,337,Sales,7,1,Marketing,1,12288,135743,3,Male,71,3,5,Research Scientist,3,Married,19237,7505,2,Y,Yes,11,3,4,80,0,29,2,2,8,1,7,7,Indeed
21,Voluntary Resignation,Travel_Rarely,337,Sales,7,1,Marketing,1,12289,135744,4,Male,71,3,5,Research Director,3,Married,19237,8504,2,Y,Yes,11,3,4,80,0,29,2,2,8,1,7,7,Indeed
50,Current employee,Travel_Rarely,1464,Research & Development,2,4,Medical,1,12290,135745,2,Male,62,3,5,Research Director,3,Married,19237,12853,2,Y,Yes,11,3,4,80,1,29,2,2,8,1,7,7,Indeed
50,Current employee,Travel_Rarely,1464,Research & Development,2,4,Life Sciences,1,12291,135746,2,Male,62,3,5,Research Director,3,Married,19237,12853,1,Y,Yes,11,3,4,80,1,29,2,2,8,1,7,7,Indeed
50,Current employee,Travel_Rarely,1464,Research & Development,2,4,Medical,1,12292,135747,2,Male,62,3,5,Research Director,3,Married,19237,12853,2,Y,Yes,11,3,4,80,1,29,2,2,8,1,7,7,Indeed
21,Voluntary Resignation,Travel_Rarely,337,Sales,7,1,Marketing,1,12293,135748,3,Male,71,3,5,Research Director,3,Married,19237,12853,2,Y,Yes,11,3,4,80,1,29,2,2,8,1,7,7,Indeed
50,Current employee,Travel_Rarely,1464,Research & Development,2,4,Life Sciences,1,12294,135749,2,Male,62,3,5,Research Director,3,Married,19237,12853,1,Y,Yes,11,4,4,80,1,29,2,2,8,1,7,7,Indeed
21,Voluntary Resignation,Travel_Rarely,337,Sales,7,1,Marketing,1,12295,135750,3,Male,71,3,5,Research Director,3,Married,19237,12853,2,Y,Yes,11,3,4,80,1,29,2,2,8,1,7,7,Indeed
21,Voluntary Resignation,Travel_Rarely,337,Sales,7,1,Marketing,1,12296,135751,3,Male,71,3,5,Research Scientist,3,Married,19237,7505,2,Y,Yes,11,3,4,80,0,29,2,2,8,1,7,7,Indeed
21,Voluntary Resignation,Travel_Rarely,337,Sales,7,1,Marketing,1,12297,135752,4,Male,71,3,5,Research Director,3,Married,19237,8504,2,Y,Yes,11,3,4,80,0,29,2,2,8,1,7,7,Indeed
50,Current employee,Travel_Rarely,1464,Research & Development,2,4,Medical,1,12298,135753,2,Male,62,3,5,Research Director,3,Married,19237,12853,2,Y,Yes,11,3,4,80,1,29,2,2,8,1,7,7,Indeed
50,Current employee,Travel_Rarely,1464,Research & Development,2,4,Life Sciences,1,12299,135754,2,Male,62,3,5,Research Director,3,Married,19237,12853,1,Y,Yes,11,3,4,80,1,29,2,2,8,1,7,7,Indeed
37,Current employee,Travel_Rarely,124,Research & Development,3,3,Other,1,12300,135755,4,Female,35,3,2,Healthcare Representative,2,Single,4107,13848,3,Y,No,15,3,1,80,0,8,3,2,4,3,0,1,Adzuna
31,Current employee,Travel_Rarely,196,Sales,29,4,Marketing,1,12301,135756,3,Female,71,3,2,Healthcare Representative,2,Single,4107,13848,3,Y,No,15,3,1,80,0,8,3,2,4,3,0,1,Adzuna
37,Current employee,Travel_Rarely,124,Research & Development,3,3,Life Sciences,1,12302,135757,4,Female,35,3,2,Healthcare Representative,2,Single,4107,13848,0,Y,No,15,3,1,80,0,8,3,2,4,3,0,1,Adzuna
31,Current employee,Travel_Rarely,196,Sales,29,4,Technical Degree,1,12303,135758,3,Female,71,3,2,Healthcare Representative,2,Single,4107,13848,0,Y,No,15,3,1,80,0,8,3,2,4,3,0,1,Adzuna
31,Current employee,Travel_Rarely,196,Sales,29,4,Marketing,1,12304,135759,3,Female,71,3,2,Healthcare Representative,2,Single,4107,13848,3,Y,No,15,3,1,80,0,8,3,2,4,3,0,1,Adzuna
31,Current employee,Travel_Rarely,196,Sales,29,4,Technical Degree,1,12305,135760,3,Female,71,3,2,Healthcare Representative,2,Single,4107,13848,0,Y,No,15,3,1,80,0,8,3,2,4,3,0,1,Adzuna
37,Current employee,Travel_Rarely,124,Research & Development,3,3,Other,1,12306,135761,4,Female,35,3,2,Healthcare Representative,2,Single,4107,13848,3,Y,No,15,3,1,80,0,8,3,2,4,3,0,1,Adzuna
37,Current employee,Travel_Rarely,124,Research & Development,3,3,Life Sciences,1,12307,135762,4,Female,35,3,2,Healthcare Representative,2,Single,4107,13848,0,Y,No,15,3,1,80,0,8,3,2,4,3,0,1,Adzuna
37,Current employee,Travel_Rarely,124,Research & Development,3,3,Other,1,12308,135763,4,Female,35,3,2,Healthcare Representative,2,Single,4107,13848,3,Y,No,15,3,1,80,0,8,3,2,4,3,0,1,Adzuna
31,Current employee,Travel_Rarely,196,Sales,29,4,Marketing,1,12309,135764,3,Female,71,3,2,Healthcare Representative,2,Single,4107,13848,3,Y,No,15,3,1,80,0,8,3,2,4,3,0,1,Adzuna
37,Current employee,Travel_Rarely,124,Research & Development,3,3,Life Sciences,1,12310,135765,4,Female,35,3,2,Healthcare Representative,2,Single,4107,13848,0,Y,No,15,3,1,80,0,8,3,2,4,3,0,1,Adzuna
31,Current employee,Travel_Rarely,196,Sales,29,4,Technical Degree,1,12311,135766,3,Female,71,3,2,Healthcare Representative,2,Single,4107,13848,0,Y,No,15,3,1,80,0,8,3,2,4,3,0,1,Adzuna
31,Current employee,Travel_Rarely,196,Sales,29,4,Marketing,1,12312,135767,3,Female,71,3,2,Healthcare Representative,2,Single,4107,13848,3,Y,No,15,3,1,80,0,8,3,2,4,3,0,1,Adzuna
31,Current employee,Travel_Rarely,196,Sales,29,4,Technical Degree,1,12313,135768,3,Female,71,3,2,Healthcare Representative,2,Single,4107,13848,0,Y,No,15,3,1,80,0,8,3,2,4,3,0,1,Adzuna
37,Current employee,Travel_Rarely,124,Research & Development,3,3,Other,1,12314,135769,4,Female,35,3,2,Healthcare Representative,2,Single,4107,13848,3,Y,No,15,3,1,80,0,8,3,2,4,3,0,1,Adzuna
37,Current employee,Travel_Rarely,124,Research & Development,3,3,Life Sciences,1,12315,135770,4,Female,35,3,2,Healthcare Representative,2,Single,4107,13848,0,Y,No,15,3,1,80,0,8,3,2,4,3,0,1,Adzuna
40,Current employee,Travel_Rarely,300,Sales,26,3,Marketing,1,12316,135771,3,Male,74,3,2,Sales Executive,1,Married,8396,22217,1,Y,No,14,3,2,80,1,8,3,2,7,7,7,5,GlassDoor
37,Current employee,Travel_Rarely,589,Sales,9,2,Marketing,1,12317,135772,3,Male,71,3,2,Sales Executive,1,Married,8396,22217,1,Y,No,14,3,2,80,1,8,3,2,7,7,7,5,GlassDoor
37,Current employee,Travel_Rarely,589,Sales,9,2,Medical,1,12318,135773,3,Male,71,3,2,Sales Executive,1,Married,8396,22217,6,Y,No,14,3,2,80,1,8,3,2,7,7,7,5,GlassDoor
40,Current employee,Travel_Rarely,300,Sales,26,3,Technical Degree,1,12319,135774,3,Male,74,3,2,Sales Executive,1,Married,8396,22217,7,Y,No,14,3,2,80,1,8,3,2,7,7,7,5,GlassDoor
37,Current employee,Travel_Rarely,589,Sales,9,2,Marketing,1,12320,135775,3,Male,71,3,2,Sales Executive,1,Married,8396,22217,1,Y,No,14,3,2,80,1,8,3,2,7,7,7,5,GlassDoor
37,Current employee,Travel_Rarely,589,Sales,9,2,Medical,1,12321,135776,3,Male,71,3,2,Sales Executive,1,Married,8396,22217,6,Y,No,14,3,2,80,1,8,3,2,7,7,7,5,GlassDoor
40,Current employee,Travel_Rarely,300,Sales,26,3,Marketing,1,12322,135777,3,Male,74,3,2,Sales Executive,1,Married,8396,22217,1,Y,No,14,3,2,80,1,8,3,2,7,7,7,5,GlassDoor
40,Current employee,Travel_Rarely,300,Sales,26,3,Technical Degree,1,12323,135778,3,Male,74,3,2,Sales Executive,1,Married,8396,22217,7,Y,No,14,3,2,80,1,8,3,2,7,7,7,5,GlassDoor
40,Current employee,Travel_Rarely,300,Sales,26,3,Marketing,1,12324,135779,3,Male,74,3,2,Sales Executive,1,Married,8396,22217,1,Y,No,14,3,2,80,1,8,3,2,7,7,7,5,GlassDoor
37,Current employee,Travel_Rarely,589,Sales,9,2,Marketing,1,12325,135780,3,Male,71,3,2,Sales Executive,1,Married,8396,22217,1,Y,No,14,3,2,80,1,8,3,2,7,7,7,5,GlassDoor
37,Current employee,Travel_Rarely,589,Sales,9,2,Medical,1,12326,135781,3,Male,71,3,2,Sales Executive,1,Married,8396,22217,6,Y,No,14,3,2,80,1,8,3,2,7,7,7,5,GlassDoor
40,Current employee,Travel_Rarely,300,Sales,26,3,Technical Degree,1,12327,135782,3,Male,74,3,2,Sales Executive,1,Married,8396,22217,7,Y,No,14,3,2,80,1,8,3,2,7,7,7,5,GlassDoor
37,Current employee,Travel_Rarely,589,Sales,9,2,Marketing,1,12328,135783,3,Male,71,3,2,Sales Executive,1,Married,8396,22217,1,Y,No,14,3,2,80,1,8,3,2,7,7,7,5,GlassDoor
37,Current employee,Travel_Rarely,589,Sales,9,2,Medical,1,12329,135784,3,Male,71,3,2,Sales Executive,1,Married,8396,22217,6,Y,No,14,3,2,80,1,8,3,2,7,7,7,5,GlassDoor
40,Current employee,Travel_Rarely,300,Sales,26,3,Marketing,1,12330,135785,3,Male,74,3,2,Sales Executive,1,Married,8396,22217,1,Y,No,14,3,2,80,1,8,3,2,7,7,7,5,GlassDoor
40,Current employee,Travel_Rarely,300,Sales,26,3,Technical Degree,1,12331,135786,3,Male,74,3,2,Sales Executive,1,Married,8396,22217,7,Y,No,14,3,2,80,1,8,3,2,7,7,7,5,GlassDoor
26,Current employee,Travel_Frequently,921,Research & Development,1,1,Medical,1,12332,135787,1,Female,66,2,1,Research Scientist,3,Divorced,2007,25265,1,Y,No,13,4,3,80,2,5,5,3,5,3,1,3,Company Website
41,Current employee,Travel_Rarely,796,Sales,4,1,Marketing,1,12333,135788,3,Female,72,2,1,Research Scientist,3,Divorced,2007,25265,1,Y,No,13,3,3,80,2,5,5,3,5,3,1,3,Company Website
26,Current employee,Travel_Frequently,921,Research & Development,1,1,Life Sciences,1,12334,135789,1,Female,66,2,1,Research Scientist,3,Divorced,2007,25265,2,Y,No,13,3,3,80,2,5,5,3,5,3,1,3,Company Website
41,Current employee,Travel_Rarely,796,Sales,4,1,Life Sciences,1,12335,135790,3,Female,72,2,1,Research Scientist,3,Divorced,2007,25265,3,Y,No,13,3,3,80,2,5,5,3,5,3,1,3,Company Website
26,Current employee,Travel_Frequently,921,Research & Development,1,1,Medical,1,12336,135791,1,,66,2,1,Research Scientist,3,Divorced,2007,22534,1,Y,No,13,,3,80,2,5,5,3,5,3,1,3,Company Website
26,Current employee,Travel_Frequently,921,Research & Development,1,1,Life Sciences,1,12337,135792,1,Female,66,2,1,Research Scientist,3,Divorced,2007,26767,2,Y,No,13,3,3,80,2,5,5,3,5,3,1,3,Company Website
41,Current employee,Travel_Rarely,796,Sales,4,1,Marketing,1,12338,135793,3,Female,72,2,1,Research Scientist,3,Divorced,2007,25265,1,Y,No,13,3,3,80,2,5,5,3,5,3,1,3,Company Website
41,Current employee,Travel_Rarely,796,Sales,4,1,Life Sciences,1,12339,135794,3,Female,72,2,1,Research Scientist,3,Divorced,2007,25265,3,Y,No,13,3,3,80,2,5,5,3,5,3,1,3,Company Website
26,Current employee,Travel_Frequently,921,Research & Development,1,1,Medical,1,12340,135795,1,Female,66,2,1,Research Scientist,3,Divorced,2007,25265,1,Y,No,13,4,3,80,2,5,5,3,5,3,1,3,Company Website
41,Current employee,Travel_Rarely,796,Sales,4,1,Marketing,1,12341,135796,3,Female,72,2,1,Research Scientist,3,Divorced,2007,25265,1,Y,No,13,3,3,80,2,5,5,3,5,3,1,3,Company Website
26,Current employee,Travel_Frequently,921,Research & Development,1,1,Life Sciences,1,12342,135797,1,Female,66,2,1,Research Scientist,3,Divorced,2007,25265,2,Y,No,13,3,3,80,2,5,5,3,5,3,1,3,Company Website
41,Current employee,Travel_Rarely,796,Sales,4,1,Life Sciences,1,12343,135798,3,Female,72,2,1,Research Scientist,3,Divorced,2007,25265,3,Y,No,13,3,3,80,2,5,5,3,5,3,1,3,Company Website
26,Current employee,Travel_Frequently,921,Research & Development,1,1,Medical,1,12344,135799,1,Female,66,2,1,Research Scientist,3,Divorced,2007,22534,1,Y,No,13,3,3,80,2,5,5,3,5,3,1,3,Company Website
26,Current employee,Travel_Frequently,921,Research & Development,1,1,Life Sciences,1,12345,135800,1,Female,66,2,1,Research Scientist,3,Divorced,17924,4544,1,Y,No,11,3,2,80,1,9,3,3,4,2,1,3,Jora
41,Current employee,Travel_Rarely,796,Sales,4,1,Marketing,1,12346,135801,3,Female,72,2,1,Research Scientist,3,Divorced,2007,25265,1,Y,No,13,3,3,80,2,5,5,3,5,3,1,3,Company Website
41,Current employee,Travel_Rarely,796,Sales,4,1,Life Sciences,1,12347,135802,3,Female,72,2,1,Research Scientist,3,Divorced,2007,25265,3,Y,No,13,3,3,80,2,5,5,3,5,3,1,3,Company Website
46,Current employee,Travel_Rarely,430,Research & Development,1,4,Medical,1,12348,135803,4,Male,40,3,5,Research Director,4,Divorced,19627,21445,9,Y,No,17,4,4,80,2,23,0,3,2,2,2,2,Indeed
31,Current employee,Travel_Frequently,1125,Sales,7,4,Marketing,1,12349,135804,3,Male,72,3,5,Research Director,4,Divorced,19627,21445,9,Y,No,17,3,4,80,2,23,0,3,2,2,2,2,Indeed
46,Current employee,Travel_Rarely,430,Research & Development,1,4,Life Sciences,1,12350,135805,4,Male,40,3,5,Research Director,4,Divorced,19627,21445,1,Y,No,17,3,4,80,2,23,0,3,2,2,2,2,Indeed
31,Current employee,Travel_Frequently,1125,Sales,7,4,Marketing,1,12351,135806,3,Male,72,3,5,Research Director,4,Divorced,19627,21445,2,Y,No,17,3,4,80,2,23,0,3,2,2,2,2,Indeed
31,Current employee,Travel_Frequently,1125,Sales,7,4,Marketing,1,12352,135807,3,Male,72,3,5,Research Director,4,Divorced,19627,21445,9,Y,No,17,3,4,80,2,23,0,3,2,2,2,2,Indeed
31,Current employee,Travel_Frequently,1125,Sales,7,4,Marketing,1,12353,135808,3,Male,72,3,5,Research Director,4,Divorced,19627,21445,2,Y,No,17,3,4,80,2,23,0,3,2,2,2,2,Indeed
46,Current employee,Travel_Rarely,430,Research & Development,1,4,Medical,1,12354,135809,4,Male,40,3,5,Research Director,4,Divorced,19627,21445,9,Y,No,17,3,4,80,2,23,0,3,2,2,2,2,Indeed
46,Current employee,Travel_Rarely,430,Research & Development,1,4,Life Sciences,1,12355,135810,4,Male,40,3,5,Research Director,4,Divorced,19627,21445,1,Y,No,17,3,4,80,2,23,0,3,2,2,2,2,Indeed
46,Current employee,Travel_Rarely,430,Research & Development,1,4,Medical,1,12356,135811,4,Male,40,3,5,Research Director,4,Divorced,19627,21445,9,Y,No,17,4,4,80,2,23,0,3,2,2,2,2,Indeed
31,Current employee,Travel_Frequently,1125,Sales,7,4,Marketing,1,12357,135812,3,Male,72,3,5,Research Director,4,Divorced,19627,21445,9,Y,No,17,3,4,80,2,23,0,3,2,2,2,2,Indeed
46,Current employee,Travel_Rarely,430,Research & Development,1,4,Life Sciences,1,12358,135813,4,Male,40,3,5,Research Director,4,Divorced,19627,21445,1,Y,No,17,3,4,80,2,23,0,3,2,2,2,2,Indeed
31,Current employee,Travel_Frequently,1125,Sales,7,4,Marketing,1,12359,135814,3,Male,72,3,5,Research Director,4,Divorced,19627,21445,2,Y,No,17,3,4,80,2,23,0,3,2,2,2,2,Indeed
31,Current employee,Travel_Frequently,1125,Sales,7,4,Marketing,1,12360,135815,3,Male,72,3,5,Research Director,4,Divorced,19627,21445,9,Y,No,17,3,4,80,2,23,0,3,2,2,2,2,Indeed
31,Current employee,Travel_Frequently,1125,Sales,7,4,Marketing,1,12361,135816,3,Male,72,3,5,Research Director,4,Divorced,19627,21445,2,Y,No,17,3,4,80,2,23,0,3,2,2,2,2,Indeed
46,Current employee,Travel_Rarely,430,Research & Development,1,4,Medical,1,12362,135817,4,Male,40,3,5,Research Director,4,Divorced,19627,21445,9,Y,No,17,3,4,80,2,23,0,3,2,2,2,2,Indeed
46,Current employee,Travel_Rarely,430,Research & Development,1,4,Life Sciences,1,12363,135818,4,Male,40,3,5,Research Director,4,Divorced,19627,21445,1,Y,No,17,3,4,80,2,23,0,3,2,2,2,2,Indeed
54,Current employee,Travel_Rarely,1082,Sales,2,4,Life Sciences,1,12364,135819,3,Female,41,2,3,Sales Executive,3,Married,10686,8392,6,Y,No,11,3,2,80,1,13,4,3,9,4,7,0,Jora
38,Current employee,Travel_Rarely,723,Sales,2,4,Marketing,1,12365,135820,3,Female,72,2,3,Sales Executive,3,Married,10686,8392,6,Y,No,11,3,2,80,1,13,4,3,9,4,7,0,Jora
54,Current employee,Travel_Rarely,1082,Sales,2,4,Life Sciences,1,12366,135821,3,Female,41,2,3,Sales Executive,3,Married,10686,8392,4,Y,No,11,3,2,80,1,13,4,3,9,,7,0,Jora
38,Current employee,Travel_Rarely,723,Sales,2,4,Life Sciences,1,12367,135822,3,Female,72,2,3,Sales Executive,3,Married,10686,8392,4,Y,No,11,3,2,80,1,13,4,3,9,4,7,0,Jora
38,Current employee,Travel_Rarely,723,Sales,2,4,Marketing,1,12368,135823,3,Female,72,2,3,Sales Executive,3,Married,10686,8392,6,Y,No,11,3,2,80,1,13,4,3,9,4,7,0,Jora
38,Current employee,Travel_Rarely,723,Sales,2,4,Life Sciences,1,12369,135824,3,Female,72,2,3,Sales Executive,3,Married,10686,8392,4,Y,No,11,3,2,80,1,13,4,3,9,4,7,0,Jora
54,Current employee,Travel_Rarely,1082,Sales,2,4,Life Sciences,1,12370,135825,3,Female,41,2,3,Sales Executive,3,Married,10686,8392,6,Y,No,11,3,2,80,1,13,4,3,9,4,7,0,Jora
54,Current employee,Travel_Rarely,1082,Sales,2,4,Life Sciences,1,12371,135826,3,Female,41,2,3,Sales Executive,3,Married,10686,8392,4,Y,No,11,3,2,80,1,13,4,3,9,4,7,0,Jora
54,Current employee,Travel_Rarely,1082,Sales,2,4,Life Sciences,1,12372,135827,3,Female,41,2,3,Sales Executive,3,Married,10686,8392,6,Y,No,11,3,2,80,1,13,4,3,9,4,7,0,Jora
38,Current employee,Travel_Rarely,723,Sales,2,4,Marketing,1,12373,135828,3,Female,72,2,3,Sales Executive,3,Married,10686,8392,6,Y,No,11,3,2,80,1,13,4,3,9,4,7,0,Jora
54,Current employee,Travel_Rarely,1082,Sales,2,4,Life Sciences,1,12374,135829,3,Female,41,2,3,Sales Executive,3,Married,10686,8392,4,Y,No,11,3,2,80,1,13,4,3,9,4,7,0,Jora
